instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weathersit_name,weekday_name,year_month
8831,2012-01-08,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,Musim Semi,Cerah,Minggu,2012-01
8832,2012-01-08,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,Musim Semi,Cerah,Minggu,2012-01
8833,2012-01-08,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,Musim Semi,Cerah,Minggu,2012-01
8834,2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,Musim Semi,Cerah,Minggu,2012-01
8835,2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,Musim Semi,Cerah,Minggu,2012-01
8836,2012-01-08,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,Musim Semi,Cerah,Minggu,2012-01
8837,2012-01-09,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,Musim Semi,Cerah,Senin,2012-01
8838,2012-01-09,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,Musim Semi,Cerah,Senin,2012-01
8839,2012-01-09,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,Musim Semi,Cerah,Senin,2012-01
8840,2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,Musim Semi,Cerah,Senin,2012-01
8841,2012-01-09,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,Musim Semi,Cerah,Senin,2012-01
8842,2012-01-09,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,Musim Semi,Berkabut,Senin,2012-01
8843,2012-01-09,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,Musim Semi,Berkabut,Senin,2012-01
8844,2012-01-09,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,Musim Semi,Berkabut,Senin,2012-01
8845,2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,Musim Semi,Berkabut,Senin,2012-01
8846,2012-01-09,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,9,188,197,Musim Semi,Berkabut,Senin,2012-01
8847,2012-01-09,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,13,95,108,Musim Semi,Cerah,Senin,2012-01
8848,2012-01-09,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,Musim Semi,Berkabut,Senin,2012-01
8849,2012-01-09,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,Musim Semi,Berkabut,Senin,2012-01
8850,2012-01-09,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,Musim Semi,Berkabut,Senin,2012-01
8851,2012-01-09,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,Musim Semi,Hujan/Salju Ringan,Senin,2012-01
8852,2012-01-09,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,Musim Semi,Hujan/Salju Ringan,Senin,2012-01
8853,2012-01-09,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,Musim Semi,Hujan/Salju Ringan,Senin,2012-01
8854,2012-01-09,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152,Musim Semi,Hujan/Salju Ringan,Senin,2012-01
8855,2012-01-09,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,Musim Semi,Hujan/Salju Lebat,Senin,2012-01
8856,2012-01-09,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,Musim Semi,Hujan/Salju Ringan,Senin,2012-01
8857,2012-01-09,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,Musim Semi,Berkabut,Senin,2012-01
8858,2012-01-09,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,1,78,79,Musim Semi,Berkabut,Senin,2012-01
8859,2012-01-09,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,Musim Semi,Berkabut,Senin,2012-01
8860,2012-01-09,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,Musim Semi,Berkabut,Senin,2012-01
8861,2012-01-10,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,Musim Semi,Berkabut,Selasa,2012-01
8862,2012-01-10,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,Musim Semi,Berkabut,Selasa,2012-01
8863,2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,Musim Semi,Berkabut,Selasa,2012-01
8864,2012-01-10,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,Musim Semi,Berkabut,Selasa,2012-01
8865,2012-01-10,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,Musim Semi,Cerah,Selasa,2012-01
8866,2012-01-10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,Musim Semi,Berkabut,Selasa,2012-01
8867,2012-01-10,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,Musim Semi,Berkabut,Selasa,2012-01
8868,2012-01-10,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,Musim Semi,Berkabut,Selasa,2012-01
8869,2012-01-10,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,Musim Semi,Berkabut,Selasa,2012-01
8870,2012-01-10,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,Musim Semi,Berkabut,Selasa,2012-01
8871,2012-01-10,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,Musim Semi,Cerah,Selasa,2012-01
8872,2012-01-10,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,Musim Semi,Cerah,Selasa,2012-01
8873,2012-01-10,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,Musim Semi,Cerah,Selasa,2012-01
8874,2012-01-10,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,Musim Semi,Cerah,Selasa,2012-01
8875,2012-01-10,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,Musim Semi,Cerah,Selasa,2012-01
8876,2012-01-10,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,Musim Semi,Cerah,Selasa,2012-01
8877,2012-01-10,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,Musim Semi,Cerah,Selasa,2012-01
8878,2012-01-10,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,Musim Semi,Cerah,Selasa,2012-01
8879,2012-01-10,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,Musim Semi,Cerah,Selasa,2012-01
8880,2012-01-10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,Musim Semi,Cerah,Selasa,2012-01
8881,2012-01-10,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,Musim Semi,Cerah,Selasa,2012-01
8882,2012-01-10,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,Musim Semi,Cerah,Selasa,2012-01
8883,2012-01-10,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,Musim Semi,Cerah,Selasa,2012-01
8884,2012-01-11,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,2,26,28,Musim Semi,Cerah,Rabu,2012-01
8885,2012-01-11,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,Musim Semi,Cerah,Rabu,2012-01
8886,2012-01-11,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,Musim Semi,Cerah,Rabu,2012-01
8887,2012-01-11,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,0,4,4,Musim Semi,Cerah,Rabu,2012-01
8888,2012-01-11,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,0,2,2,Musim Semi,Cerah,Rabu,2012-01
8889,2012-01-11,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,0,22,22,Musim Semi,Cerah,Rabu,2012-01
8890,2012-01-11,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,2,72,74,Musim Semi,Cerah,Rabu,2012-01
8891,2012-01-11,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,Musim Semi,Cerah,Rabu,2012-01
8892,2012-01-11,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499,Musim Semi,Cerah,Rabu,2012-01
8893,2012-01-11,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225,Musim Semi,Berkabut,Rabu,2012-01
8894,2012-01-11,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,Musim Semi,Berkabut,Rabu,2012-01
8895,2012-01-11,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99,Musim Semi,Berkabut,Rabu,2012-01
8896,2012-01-11,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,4,51,55,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8897,2012-01-11,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,8,57,65,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8898,2012-01-11,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8899,2012-01-11,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79,Musim Semi,Berkabut,Rabu,2012-01
8900,2012-01-11,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,6,112,118,Musim Semi,Berkabut,Rabu,2012-01
8901,2012-01-11,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,6,128,134,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8902,2012-01-11,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,2,96,98,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8903,2012-01-11,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,1,92,93,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8904,2012-01-11,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,2,55,57,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8905,2012-01-11,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8906,2012-01-11,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,0,49,49,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8907,2012-01-11,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9,Musim Semi,Hujan/Salju Ringan,Rabu,2012-01
8908,2012-01-12,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,0,3,3,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8909,2012-01-12,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,3,3,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8910,2012-01-12,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1,1,2,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8911,2012-01-12,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8912,2012-01-12,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8913,2012-01-12,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8914,2012-01-12,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88,89,Musim Semi,Hujan/Salju Ringan,Kamis,2012-01
8915,2012-01-12,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220,Musim Semi,Berkabut,Kamis,2012-01
8916,2012-01-12,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11,497,508,Musim Semi,Cerah,Kamis,2012-01
8917,2012-01-12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230,Musim Semi,Cerah,Kamis,2012-01
8918,2012-01-12,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6,84,90,Musim Semi,Cerah,Kamis,2012-01
8919,2012-01-12,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18,101,119,Musim Semi,Berkabut,Kamis,2012-01
8920,2012-01-12,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14,130,144,Musim Semi,Berkabut,Kamis,2012-01
8921,2012-01-12,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183,Musim Semi,Cerah,Kamis,2012-01
8922,2012-01-12,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24,132,156,Musim Semi,Cerah,Kamis,2012-01
8923,2012-01-12,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32,156,188,Musim Semi,Cerah,Kamis,2012-01
8924,2012-01-12,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33,248,281,Musim Semi,Cerah,Kamis,2012-01
8925,2012-01-12,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23,472,495,Musim Semi,Cerah,Kamis,2012-01
8926,2012-01-12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,Musim Semi,Cerah,Kamis,2012-01
8927,2012-01-12,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17,313,330,Musim Semi,Berkabut,Kamis,2012-01
8928,2012-01-12,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11,229,240,Musim Semi,Berkabut,Kamis,2012-01
8929,2012-01-12,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174,Musim Semi,Cerah,Kamis,2012-01
8930,2012-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133,Musim Semi,Cerah,Kamis,2012-01
8931,2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,Musim Semi,Cerah,Kamis,2012-01
8932,2012-01-13,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4,38,42,Musim Semi,Berkabut,Jumat,2012-01
8933,2012-01-13,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0,12,12,Musim Semi,Berkabut,Jumat,2012-01
8934,2012-01-13,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1,13,14,Musim Semi,Cerah,Jumat,2012-01
8935,2012-01-13,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7,Musim Semi,Cerah,Jumat,2012-01
8936,2012-01-13,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1,2,3,Musim Semi,Hujan/Salju Ringan,Jumat,2012-01
8937,2012-01-13,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0,21,21,Musim Semi,Berkabut,Jumat,2012-01
8938,2012-01-13,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2,71,73,Musim Semi,Berkabut,Jumat,2012-01
8939,2012-01-13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174,177,Musim Semi,Cerah,Jumat,2012-01
8940,2012-01-13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408,419,Musim Semi,Cerah,Jumat,2012-01
8941,2012-01-13,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10,204,214,Musim Semi,Cerah,Jumat,2012-01
8942,2012-01-13,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,2,101,103,Musim Semi,Cerah,Jumat,2012-01
8943,2012-01-13,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12,102,114,Musim Semi,Cerah,Jumat,2012-01
8944,2012-01-13,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14,140,154,Musim Semi,Cerah,Jumat,2012-01
8945,2012-01-13,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14,140,154,Musim Semi,Cerah,Jumat,2012-01
8946,2012-01-13,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10,119,129,Musim Semi,Cerah,Jumat,2012-01
8947,2012-01-13,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15,123,138,Musim Semi,Cerah,Jumat,2012-01
8948,2012-01-13,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18,215,233,Musim Semi,Cerah,Jumat,2012-01
8949,2012-01-13,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15,317,332,Musim Semi,Cerah,Jumat,2012-01
8950,2012-01-13,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7,294,301,Musim Semi,Cerah,Jumat,2012-01
8951,2012-01-13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7,199,206,Musim Semi,Cerah,Jumat,2012-01
8952,2012-01-13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6,130,136,Musim Semi,Cerah,Jumat,2012-01
8953,2012-01-13,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7,95,102,Musim Semi,Cerah,Jumat,2012-01
8954,2012-01-13,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,7,58,65,Musim Semi,Cerah,Jumat,2012-01
8955,2012-01-13,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,5,60,65,Musim Semi,Cerah,Jumat,2012-01
8956,2012-01-14,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42,44,Musim Semi,Cerah,Sabtu,2012-01
8957,2012-01-14,1,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,6,44,50,Musim Semi,Cerah,Sabtu,2012-01
8958,2012-01-14,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,6,32,38,Musim Semi,Cerah,Sabtu,2012-01
8959,2012-01-14,1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,6,14,20,Musim Semi,Cerah,Sabtu,2012-01
8960,2012-01-14,1,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,0,3,3,Musim Semi,Cerah,Sabtu,2012-01
8961,2012-01-14,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,0,4,4,Musim Semi,Cerah,Sabtu,2012-01
8962,2012-01-14,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,0,5,5,Musim Semi,Cerah,Sabtu,2012-01
8963,2012-01-14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0,24,24,Musim Semi,Cerah,Sabtu,2012-01
8964,2012-01-14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3,89,92,Musim Semi,Cerah,Sabtu,2012-01
8965,2012-01-14,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,3,78,81,Musim Semi,Cerah,Sabtu,2012-01
8966,2012-01-14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0,14,135,149,Musim Semi,Cerah,Sabtu,2012-01
8967,2012-01-14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,28,150,178,Musim Semi,Cerah,Sabtu,2012-01
8968,2012-01-14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30,189,219,Musim Semi,Cerah,Sabtu,2012-01
8969,2012-01-14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,38,182,220,Musim Semi,Cerah,Sabtu,2012-01
8970,2012-01-14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52,179,231,Musim Semi,Cerah,Sabtu,2012-01
8971,2012-01-14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49,177,226,Musim Semi,Cerah,Sabtu,2012-01
8972,2012-01-14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,28,178,206,Musim Semi,Cerah,Sabtu,2012-01
8973,2012-01-14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,15,129,144,Musim Semi,Cerah,Sabtu,2012-01
8974,2012-01-14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,21,122,143,Musim Semi,Cerah,Sabtu,2012-01
8975,2012-01-14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,12,90,102,Musim Semi,Cerah,Sabtu,2012-01
8976,2012-01-14,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,8,95,103,Musim Semi,Cerah,Sabtu,2012-01
8977,2012-01-14,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,3,66,69,Musim Semi,Cerah,Sabtu,2012-01
8978,2012-01-14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,4,62,66,Musim Semi,Cerah,Sabtu,2012-01
8979,2012-01-14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5,71,76,Musim Semi,Cerah,Sabtu,2012-01
8980,2012-01-15,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,9,50,59,Musim Semi,Cerah,Minggu,2012-01
8981,2012-01-15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2,40,42,Musim Semi,Berkabut,Minggu,2012-01
8982,2012-01-15,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38,43,Musim Semi,Berkabut,Minggu,2012-01
8983,2012-01-15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,1,24,25,Musim Semi,Berkabut,Minggu,2012-01
8984,2012-01-15,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,1,5,6,Musim Semi,Berkabut,Minggu,2012-01
8985,2012-01-15,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,0,5,5,Musim Semi,Berkabut,Minggu,2012-01
8986,2012-01-15,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,1,7,8,Musim Semi,Berkabut,Minggu,2012-01
8987,2012-01-15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3,14,17,Musim Semi,Cerah,Minggu,2012-01
8988,2012-01-15,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,2,34,36,Musim Semi,Cerah,Minggu,2012-01
8989,2012-01-15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194,10,80,90,Musim Semi,Cerah,Minggu,2012-01
8990,2012-01-15,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,11,115,126,Musim Semi,Cerah,Minggu,2012-01
8991,2012-01-15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,21,144,165,Musim Semi,Cerah,Minggu,2012-01
8992,2012-01-15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42,192,234,Musim Semi,Cerah,Minggu,2012-01
8993,2012-01-15,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,40,184,224,Musim Semi,Cerah,Minggu,2012-01
8994,2012-01-15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25,163,188,Musim Semi,Cerah,Minggu,2012-01
8995,2012-01-15,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,33,173,206,Musim Semi,Cerah,Minggu,2012-01
8996,2012-01-15,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31,174,205,Musim Semi,Cerah,Minggu,2012-01
8997,2012-01-15,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15,131,146,Musim Semi,Cerah,Minggu,2012-01
8998,2012-01-15,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,7,113,120,Musim Semi,Cerah,Minggu,2012-01
8999,2012-01-15,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9,101,110,Musim Semi,Cerah,Minggu,2012-01
9000,2012-01-15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10,85,95,Musim Semi,Cerah,Minggu,2012-01
9001,2012-01-15,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,1,71,72,Musim Semi,Cerah,Minggu,2012-01
9002,2012-01-15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2,58,60,Musim Semi,Cerah,Minggu,2012-01
9003,2012-01-15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3,26,29,Musim Semi,Cerah,Minggu,2012-01
9004,2012-01-16,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,2,23,25,Musim Semi,Cerah,Senin,2012-01
9005,2012-01-16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,2,18,20,Musim Semi,Cerah,Senin,2012-01
9006,2012-01-16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0.0,3,14,17,Musim Semi,Cerah,Senin,2012-01
9007,2012-01-16,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0.0,0,3,3,Musim Semi,Cerah,Senin,2012-01
9008,2012-01-16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2,6,8,Musim Semi,Cerah,Senin,2012-01
9009,2012-01-16,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,1,5,6,Musim Semi,Cerah,Senin,2012-01
9010,2012-01-16,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,0,13,13,Musim Semi,Cerah,Senin,2012-01
9011,2012-01-16,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,5,28,33,Musim Semi,Cerah,Senin,2012-01
9012,2012-01-16,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,3,75,78,Musim Semi,Cerah,Senin,2012-01
9013,2012-01-16,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,7,89,96,Musim Semi,Cerah,Senin,2012-01
9014,2012-01-16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,19,107,126,Musim Semi,Berkabut,Senin,2012-01
9015,2012-01-16,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,21,158,179,Musim Semi,Cerah,Senin,2012-01
9016,2012-01-16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20,165,185,Musim Semi,Cerah,Senin,2012-01
9017,2012-01-16,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,26,202,228,Musim Semi,Berkabut,Senin,2012-01
9018,2012-01-16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23,158,181,Musim Semi,Cerah,Senin,2012-01
9019,2012-01-16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17,175,192,Musim Semi,Cerah,Senin,2012-01
9020,2012-01-16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22,158,180,Musim Semi,Cerah,Senin,2012-01
